anio,mes,dia,hora(utc),altura(mm)
2016,8,14,18,3550 
2016,8,14,19,3946 
2016,8,14,20,3971 
2016,8,14,21,3648 
2016,8,14,22,3020 
2016,8,14,23,2238 
2016,8,15,0,1542 
2016,8,15,1,1113 
2016,8,15,2,1047 
2016,8,15,3,1355 
2016,8,15,4,1942 
2016,8,15,5,2638 
2016,8,15,6,3223 
2016,8,15,7,3488 
2016,8,15,8,3360 
2016,8,15,9,2888 
2016,8,15,10,2148 
2016,8,15,11,1310 
2016,8,15,12,620 
2016,8,15,13,236 
2016,8,15,14,232 
2016,8,15,15,659 
2016,8,15,16,1465 
2016,8,15,17,2470 
2016,8,15,18,3445 
2016,8,15,19,4142 
2016,8,15,20,4393 
2016,8,15,21,4176 
2016,8,15,22,3544 
2016,8,15,23,2621 
2016,8,16,0,1676 
2016,8,16,1,983 
2016,8,16,2,677 
2016,8,16,3,822 
2016,8,16,4,1413 
2016,8,16,5,2285 
2016,8,16,6,3156 
2016,8,16,7,3746 
2016,8,16,8,3879 
2016,8,16,9,3528 
2016,8,16,10,2765 
2016,8,16,11,1747 
2016,8,16,12,773 
2016,8,16,13,119 
2016,8,16,14,-124 
2016,8,16,15,80 
2016,8,16,16,789 
2016,8,16,17,1900 
2016,8,16,18,3113 
2016,8,16,19,4108 
2016,8,16,20,4652 
2016,8,16,21,4644 
2016,8,16,22,4106 
2016,8,16,23,3143 
2016,8,17,0,2004 
2016,8,17,1,1043 
2016,8,17,2,484 
2016,8,17,3,391 
2016,8,17,4,818 
2016,8,17,5,1725 
2016,8,17,6,2830 
2016,8,17,7,3751 
2016,8,17,8,4217 
2016,8,17,9,4118 
2016,8,17,10,3470 
2016,8,17,11,2401 
2016,8,17,12,1195 
2016,8,17,13,233 
2016,8,17,14,-271 
2016,8,17,15,-315 
2016,8,17,16,153 
2016,8,17,17,1188 
2016,8,17,18,2561 
2016,8,17,19,3839 
2016,8,17,20,4692 
2016,8,17,21,4969 
2016,8,17,22,4635 
2016,8,17,23,3750 
2016,8,18,0,2518 
2016,8,18,1,1309 
2016,8,18,2,476 
2016,8,18,3,136 
2016,8,18,4,307 
2016,8,18,5,1053 
2016,8,18,6,2245 
2016,8,18,7,3462 
2016,8,18,8,4289 
2016,8,18,9,4527 
2016,8,18,10,4137 
2016,8,18,11,3180 
2016,8,18,12,1878 
2016,8,18,13,631 
2016,8,18,14,-192 
2016,8,18,15,-493 
2016,8,18,16,-301 
2016,8,18,17,474 
2016,8,18,18,1812 
2016,8,18,19,3312 
2016,8,18,20,4482 
2016,8,18,21,5076 
2016,8,18,22,5034 
2016,8,18,23,4358 
2016,8,19,0,3174 
2016,8,19,1,1807 
2016,8,19,2,685 
2016,8,19,3,71 
2016,8,19,4,-19 
2016,8,19,5,442 
2016,8,19,6,1491 
2016,8,19,7,2863 
2016,8,19,8,4038 
2016,8,19,9,4657 
2016,8,19,10,4620 
2016,8,19,11,3941 
2016,8,19,12,2740 
2016,8,19,13,1342 
2016,8,19,14,191 
2016,8,19,15,-430 
2016,8,19,16,-513 
2016,8,19,17,-63 
2016,8,19,18,1009 
2016,8,19,19,2530 
2016,8,19,20,3971 
2016,8,19,21,4900 
2016,8,19,22,5193 
2016,8,19,23,4836 
2016,8,20,0,3864 
2016,8,20,1,2502 
2016,8,20,2,1163 
2016,8,20,3,236 
2016,8,20,4,-135 
2016,8,20,5,27 
2016,8,20,6,764 
2016,8,20,7,2031 
2016,8,20,8,3425 
2016,8,20,9,4426 
2016,8,20,10,4793 
2016,8,20,11,4506 
2016,8,20,12,3607 
2016,8,20,13,2287 
2016,8,20,14,939 
2016,8,20,15,-31 
2016,8,20,16,-441 
2016,8,20,17,-312 
2016,8,20,18,380 
2016,8,20,19,1645 
2016,8,20,20,3158 
2016,8,20,21,4384 
2016,8,20,22,5024 
2016,8,20,23,5036 
2016,8,21,0,4416 
2016,8,21,1,3262 
2016,8,21,2,1886 
2016,8,21,3,704 
2016,8,21,4,6 
2016,8,21,5,-141 
2016,8,21,6,247 
2016,8,21,7,1189 
2016,8,21,8,2522 
2016,8,21,9,3783 
2016,8,21,10,4551 
2016,8,21,11,4704 
2016,8,21,12,4248 
2016,8,21,13,3250 
2016,8,21,14,1958 
2016,8,21,15,769 
2016,8,21,16,9 
2016,8,21,17,-209 
2016,8,21,18,100 
2016,8,21,19,941 
2016,8,21,20,2217 
2016,8,21,21,3542 
2016,8,21,22,4480 
2016,8,21,23,4855 
2016,8,22,0,4648 
2016,8,22,1,3873 
2016,8,22,2,2695 
2016,8,22,3,1451 
2016,8,22,4,480 
2016,8,22,5,-11 
2016,8,22,6,27 
2016,8,22,7,573 
2016,8,22,8,1578 
2016,8,22,9,2809 
2016,8,22,10,3852 
2016,8,22,11,4420 
2016,8,22,12,4449 
2016,8,22,13,3939 
2016,8,22,14,2982 
2016,8,22,15,1847 
2016,8,22,16,875 
2016,8,22,17,312 
2016,8,22,18,242 
2016,8,22,19,643 
2016,8,22,20,1473 
2016,8,22,21,2575 
2016,8,22,22,3611 
2016,8,22,23,4273 
2016,8,23,0,4453 
2016,8,23,1,4130 
2016,8,23,2,3345 
2016,8,23,3,2295 
2016,8,23,4,1258 
2016,8,23,5,486 
2016,8,23,6,158 
2016,8,23,7,313 
2016,8,23,8,888 
2016,8,23,9,1790 
2016,8,23,10,2808 
2016,8,23,11,3643 
2016,8,23,12,4100 
2016,8,23,13,4114 
2016,8,23,14,3673 
2016,8,23,15,2885 
2016,8,23,16,1987 
2016,8,23,17,1239 
2016,8,23,18,827 
2016,8,23,19,821 
2016,8,23,20,1178 
2016,8,23,21,1830 
2016,8,23,22,2645 
2016,8,23,23,3386 
2016,8,24,0,3843 
2016,8,24,1,3929 
2016,8,24,2,3620 
2016,8,24,3,2969 
2016,8,24,4,2135 
2016,8,24,5,1305 
2016,8,24,6,687 
2016,8,24,7,454 
2016,8,24,8,611 
2016,8,24,9,1061 
2016,8,24,10,1742 
2016,8,24,11,2540 
2016,8,24,12,3246 
2016,8,24,13,3691 
2016,8,24,14,3792 
2016,8,24,15,3530 
2016,8,24,16,2994 
2016,8,24,17,2352 
2016,8,24,18,1781 
2016,8,24,19,1438 
2016,8,24,20,1379 
2016,8,24,21,1552 
2016,8,24,22,1923 
2016,8,24,23,2441 
2016,8,25,0,2957 
2016,8,25,1,3314 
2016,8,25,2,3427 
2016,8,25,3,3257 
2016,8,25,4,2828 
2016,8,25,5,2216 
2016,8,25,6,1545 
2016,8,25,7,1014 
2016,8,25,8,775 
2016,8,25,9,796 
2016,8,25,10,1012 
2016,8,25,11,1462 
2016,8,25,12,2112 
2016,8,25,13,2784 
2016,8,25,14,3305 
2016,8,25,15,3578 
2016,8,25,16,3564 
2016,8,25,17,3296 
2016,8,25,18,2858 
2016,8,25,19,2372 
2016,8,25,20,1985 
2016,8,25,21,1753 
2016,8,25,22,1660 
2016,8,25,23,1749 
2016,8,26,0,2044 
2016,8,26,1,2449 
2016,8,26,2,2829 
2016,8,26,3,3084 
2016,8,26,4,3132 
2016,8,26,5,2928 
2016,8,26,6,2483 
2016,8,26,7,1894 
2016,8,26,8,1353 
2016,8,26,9,987 
2016,8,26,10,778 
2016,8,26,11,760 
2016,8,26,12,1060 
2016,8,26,13,1664 
2016,8,26,14,2385 
2016,8,26,15,3055 
2016,8,26,16,3553 
2016,8,26,17,3788 
2016,8,26,18,3723 
2016,8,26,19,3377 
2016,8,26,20,2852 
2016,8,26,21,2307 
2016,8,26,22,1834 
2016,8,26,23,1488 
2016,8,27,0,1382 
2016,8,27,1,1579 
2016,8,27,2,2004 
2016,8,27,3,2523 
2016,8,27,4,2992 
2016,8,27,5,3254 
2016,8,27,6,3211 
2016,8,27,7,2841 
2016,8,27,8,2229 
2016,8,27,9,1562 
2016,8,27,10,986 
2016,8,27,11,558 
2016,8,27,12,404 
2016,8,27,13,672 
2016,8,27,14,1319 
2016,8,27,15,2166 
2016,8,27,16,3036 
2016,8,27,17,3751 
2016,8,27,18,4155 
2016,8,27,19,4162 
2016,8,27,20,3765 
2016,8,27,21,3076 
2016,8,27,22,2303 
2016,8,27,23,1609 
2016,8,28,0,1110 
2016,8,28,1,944 
2016,8,28,2,1182 
2016,8,28,3,1751 
2016,8,28,4,2487 
2016,8,28,5,3164 
2016,8,28,6,3566 
2016,8,28,7,3577 
2016,8,28,8,3162 
2016,8,28,9,2403 
2016,8,28,10,1528 
2016,8,28,11,757 
2016,8,28,12,221 
2016,8,28,13,66 
2016,8,28,14,406 
2016,8,28,15,1184 
2016,8,28,16,2220 
2016,8,28,17,3287 
2016,8,28,18,4131 
2016,8,28,19,4560 
2016,8,28,20,4484 
2016,8,28,21,3895 
2016,8,28,22,2959 
2016,8,28,23,1974 
2016,8,29,0,1164 
2016,8,29,1,654 
2016,8,29,2,570 
2016,8,29,3,977 
2016,8,29,4,1779 
2016,8,29,5,2735 
2016,8,29,6,3539 
2016,8,29,7,3963 
2016,8,29,8,3897 
2016,8,29,9,3303 
2016,8,29,10,2307 
2016,8,29,11,1237 
2016,8,29,12,385 
2016,8,29,13,-116 
2016,8,29,14,-158 
2016,8,29,15,347 
2016,8,29,16,1332 
2016,8,29,17,2573 
2016,8,29,18,3754 
2016,8,29,19,4576 
2016,8,29,20,4873 
2016,8,29,21,4569 
2016,8,29,22,3691 
2016,8,29,23,2512 
2016,8,30,0,1423 
2016,8,30,1,645 
2016,8,30,2,262 
2016,8,30,3,381 
2016,8,30,4,1051 
2016,8,30,5,2104 
2016,8,30,6,3201 
2016,8,30,7,4004 
2016,8,30,8,4314 
2016,8,30,9,4038 
2016,8,30,10,3165 
2016,8,30,11,1933 
2016,8,30,12,782 
2016,8,30,13,-2 
2016,8,30,14,-354 
2016,8,30,15,-195 
2016,8,30,16,557 
2016,8,30,17,1783 
2016,8,30,18,3155 
2016,8,30,19,4295 
2016,8,30,20,4939 
2016,8,30,21,4970 
2016,8,30,22,4340 
2016,8,30,23,3164 
2016,8,31,0,1846 
2016,8,31,1,812 
2016,8,31,2,203 
2016,8,31,3,52 
2016,8,31,4,463 
2016,8,31,5,1424 
2016,8,31,6,2658 
2016,8,31,7,3759 
2016,8,31,8,4419 
2016,8,31,9,4490 
2016,8,31,10,3905 
2016,8,31,11,2743 
2016,8,31,12,1387 
2016,8,31,13,312 
2016,8,31,14,-290 
2016,8,31,15,-419 
2016,8,31,16,16 
2016,8,31,17,1057 
2016,8,31,18,2459 
2016,8,31,19,3805 
2016,8,31,20,4741 
2016,8,31,21,5085 
2016,8,31,22,4766 
2016,8,31,23,3793 
2016,9,1,0,2414 
2016,9,1,1,1139 
2016,9,1,2,306 
2016,9,1,3,-44 
2016,9,1,4,103 
2016,9,1,5,836 
2016,9,1,6,2031 
2016,9,1,7,3300 
2016,9,1,8,4248 
2016,9,1,9,4646 
2016,9,1,10,4395 
2016,9,1,11,3488 
2016,9,1,12,2141 
2016,9,1,13,831 
2016,9,1,14,-38 
2016,9,1,15,-396 
2016,9,1,16,-248 
2016,9,1,17,504 
2016,9,1,18,1779 
2016,9,1,19,3196 
2016,9,1,20,4337 
2016,9,1,21,4952 
2016,9,1,22,4933 
2016,9,1,23,4251 
2016,9,2,0,3019 
2016,9,2,1,1620 
2016,9,2,2,547 
2016,9,2,3,8 
2016,9,2,4,-38 
2016,9,2,5,438 
2016,9,2,6,1452 
2016,9,2,7,2735 
2016,9,2,8,3865 
2016,9,2,9,4536 
2016,9,2,10,4603 
2016,9,2,11,4020 
2016,9,2,12,2880 
2016,9,2,13,1521 
2016,9,2,14,413 
2016,9,2,15,-181 
2016,9,2,16,-261 
2016,9,2,17,200 
2016,9,2,18,1232 
2016,9,2,19,2580 
2016,9,2,20,3810 
2016,9,2,21,4615 
2016,9,2,22,4853 
2016,9,2,23,4463 
2016,9,3,0,3486 
2016,9,3,1,2166 
2016,9,3,2,943 
2016,9,3,3,190 
2016,9,3,4,-27 
2016,9,3,5,241 
2016,9,3,6,1013 
2016,9,3,7,2174 
2016,9,3,8,3355 
2016,9,3,9,4201 
2016,9,3,10,4535 
2016,9,3,11,4275 
2016,9,3,12,3438 
2016,9,3,13,2229 
2016,9,3,14,1034 
2016,9,3,15,222 
2016,9,3,16,-73 
2016,9,3,17,143 
2016,9,3,18,890 
2016,9,3,19,2055 
2016,9,3,20,3265 
2016,9,3,21,4158 
2016,9,3,22,4577 
2016,9,3,23,4446 
2016,9,4,0,3746 
2016,9,4,1,2628 
2016,9,4,2,1424 
2016,9,4,3,512 
2016,9,4,4,106 
2016,9,4,5,200 
2016,9,4,6,750 
2016,9,4,7,1708 
2016,9,4,8,2822 
2016,9,4,9,3733 
2016,9,4,10,4235 
2016,9,4,11,4251 
2016,9,4,12,3737 
2016,9,4,13,2789 
2016,9,4,14,1687 
2016,9,4,15,775 
2016,9,4,16,288 
2016,9,4,17,289 
2016,9,4,18,774 
2016,9,4,19,1689 
2016,9,4,20,2781 
2016,9,4,21,3681 
2016,9,4,22,4185 
2016,9,4,23,4242 
2016,9,5,0,3806 
2016,9,5,1,2929 
2016,9,5,2,1863 
2016,9,5,3,927 
2016,9,5,4,365 
2016,9,5,5,278 
2016,9,5,6,640 
2016,9,5,7,1381 
2016,9,5,8,2345 
2016,9,5,9,3234 
2016,9,5,10,3805 
2016,9,5,11,3995 
2016,9,5,12,3771 
2016,9,5,13,3126 
2016,9,5,14,2226 
2016,9,5,15,1363 
2016,9,5,16,777 
2016,9,5,17,595 
2016,9,5,18,850 
2016,9,5,19,1502 
2016,9,5,20,2400 
2016,9,5,21,3242 
2016,9,5,22,3768 
2016,9,5,23,3920 
2016,9,6,0,3695 
2016,9,6,1,3073 
2016,9,6,2,2195 
2016,9,6,3,1336 
2016,9,6,4,720 
2016,9,6,5,473 
2016,9,6,6,647 
2016,9,6,7,1188 
2016,9,6,8,1962 
2016,9,6,9,2756 
2016,9,6,10,3335 
2016,9,6,11,3606 
2016,9,6,12,3581 
2016,9,6,13,3233 
2016,9,6,14,2594 
2016,9,6,15,1875 
2016,9,6,16,1307 
2016,9,6,17,1020 
2016,9,6,18,1079 
2016,9,6,19,1484 
2016,9,6,20,2141 
2016,9,6,21,2849 
2016,9,6,22,3362 
2016,9,6,23,3557 
2016,9,7,0,3457 
2016,9,7,1,3070 
2016,9,7,2,2422 
2016,9,7,3,1694 
2016,9,7,4,1106 
2016,9,7,5,774 
2016,9,7,6,769 
2016,9,7,7,1107 
2016,9,7,8,1683 
2016,9,7,9,2323 
2016,9,7,10,2855 
2016,9,7,11,3164 
2016,9,7,12,3249 
2016,9,7,13,3131 
2016,9,7,14,2782 
2016,9,7,15,2274 
2016,9,7,16,1802 
2016,9,7,17,1506 
2016,9,7,18,1436 
2016,9,7,19,1620 
2016,9,7,20,2021 
2016,9,7,21,2521 
2016,9,7,22,2951 
2016,9,7,23,3170 
2016,9,8,0,3146 
2016,9,8,1,2930 
2016,9,8,2,2531 
2016,9,8,3,2000 
2016,9,8,4,1495 
2016,9,8,5,1148 
2016,9,8,6,1017 
2016,9,8,7,1148 
2016,9,8,8,1510 
2016,9,8,9,1959 
2016,9,8,10,2370 
2016,9,8,11,2673 
2016,9,8,12,2833 
2016,9,8,13,2866 
2016,9,8,14,2776 
2016,9,8,15,2541 
2016,9,8,16,2237 
2016,9,8,17,2000 
2016,9,8,18,1888 
2016,9,8,19,1907 
2016,9,8,20,2063 
2016,9,8,21,2309 
2016,9,8,22,2560 
2016,9,8,23,2736 
2016,9,9,0,2774 
2016,9,9,1,2678 
2016,9,9,2,2494 
2016,9,9,3,2219 
2016,9,9,4,1879 
2016,9,9,5,1576 
2016,9,9,6,1384 
2016,9,9,7,1344 
2016,9,9,8,1473 
2016,9,9,9,1700 
2016,9,9,10,1924 
2016,9,9,11,2131 
2016,9,9,12,2326 
2016,9,9,13,2476 
2016,9,9,14,2579 
2016,9,9,15,2623 
2016,9,9,16,2576 
2016,9,9,17,2476 
2016,9,9,18,2390 
2016,9,9,19,2327 
2016,9,9,20,2284 
2016,9,9,21,2268 
2016,9,9,22,2271 
2016,9,9,23,2291 
2016,9,10,0,2321 
2016,9,10,1,2325 
2016,9,10,2,2308 
2016,9,10,3,2285 
2016,9,10,4,2204 
2016,9,10,5,2042 
2016,9,10,6,1859 
2016,9,10,7,1709 
2016,9,10,8,1622 
2016,9,10,9,1599 
2016,9,10,10,1593 
2016,9,10,11,1611 
2016,9,10,12,1732 
2016,9,10,13,1953 
2016,9,10,14,2211 
2016,9,10,15,2486 
2016,9,10,16,2735 
2016,9,10,17,2877 
2016,9,10,18,2899 
2016,9,10,19,2831 
2016,9,10,20,2668 
2016,9,10,21,2426 
2016,9,10,22,2160 
2016,9,10,23,1938 
2016,9,11,0,1833 
2016,9,11,1,1861 
2016,9,11,2,1981 
2016,9,11,3,2169 
2016,9,11,4,2373 
2016,9,11,5,2471 
2016,9,11,6,2406 
2016,9,11,7,2228 
2016,9,11,8,1987 
2016,9,11,9,1715 
2016,9,11,10,1445 
2016,9,11,11,1223 
2016,9,11,12,1152 
2016,9,11,13,1321 
2016,9,11,14,1681 
2016,9,11,15,2142 
2016,9,11,16,2655 
2016,9,11,17,3104 
2016,9,11,18,3349 
2016,9,11,19,3361 
2016,9,11,20,3163 
2016,9,11,21,2768 
2016,9,11,22,2254 
2016,9,11,23,1762 
2016,9,12,0,1425 
2016,9,12,1,1340 
2016,9,12,2,1512 
2016,9,12,3,1871 
2016,9,12,4,2332 
2016,9,12,5,2745 
2016,9,12,6,2933 
2016,9,12,7,2848 
2016,9,12,8,2546 
2016,9,12,9,2080 
2016,9,12,10,1535 
2016,9,12,11,1039 
2016,9,12,12,720 
2016,9,12,13,701 
2016,9,12,14,1028 
2016,9,12,15,1616 
2016,9,12,16,2347 
2016,9,12,17,3090 
2016,9,12,18,3642 
2016,9,12,19,3849 
2016,9,12,20,3705 
2016,9,12,21,3246 
2016,9,12,22,2543 
2016,9,12,23,1784 
2016,9,13,0,1184 
2016,9,13,1,883 
2016,9,13,2,961 
2016,9,13,3,1397 
2016,9,13,4,2068 
2016,9,13,5,2786 
2016,9,13,6,3311 
2016,9,13,7,3465 
2016,9,13,8,3231 
2016,9,13,9,2673 
2016,9,13,10,1896 
2016,9,13,11,1100 
2016,9,13,12,504 
2016,9,13,13,235 
2016,9,13,14,377 
2016,9,13,15,950 
2016,9,13,16,1837 
2016,9,13,17,2837 
2016,9,13,18,3708 
2016,9,13,19,4208 
2016,9,13,20,4229 
2016,9,13,21,3802 
2016,9,13,22,2998 
2016,9,13,23,2005 
2016,9,14,0,1126 
2016,9,14,1,577 
2016,9,14,2,451 
2016,9,14,3,803 
2016,9,14,4,1581 
2016,9,14,5,2564 
2016,9,14,6,3441 
2016,9,14,7,3939 
2016,9,14,8,3925 
2016,9,14,9,3419 
2016,9,14,10,2519 
2016,9,14,11,1446 
2016,9,14,12,527 
2016,9,14,13,-15 
2016,9,14,14,-123 
2016,9,14,15,264 
2016,9,14,16,1156 
2016,9,14,17,2358 
2016,9,14,18,3532 
2016,9,14,19,4364 
2016,9,14,20,4657 
2016,9,14,21,4376 
2016,9,14,22,3581 
2016,9,14,23,2433 
2016,9,15,0,1269 
2016,9,15,1,440 
2016,9,15,2,79 
2016,9,15,3,223 
2016,9,15,4,924 
2016,9,15,5,2062 
2016,9,15,6,3270 
2016,9,15,7,4157 
2016,9,15,8,4486 
2016,9,15,9,4193 
2016,9,15,10,3334 
2016,9,15,11,2095 
2016,9,15,12,846 
2016,9,15,13,-31 
2016,9,15,14,-409 
2016,9,15,15,-288 
2016,9,15,16,411 
2016,9,15,17,1654 
2016,9,15,18,3089 
2016,9,15,19,4265 
2016,9,15,20,4895 
2016,9,15,21,4878 
2016,9,15,22,4227 
2016,9,15,23,3056 
2016,9,16,0,1667 
2016,9,16,1,511 
2016,9,16,2,-125 
2016,9,16,3,-220 
2016,9,16,4,249 
2016,9,16,5,1324 
2016,9,16,6,2753 
2016,9,16,7,4033 
2016,9,16,8,4775 
2016,9,16,9,4833 
2016,9,16,10,4200 
2016,9,16,11,2990 
2016,9,16,12,1519 
2016,9,16,13,264 
2016,9,16,14,-452 
2016,9,16,15,-613 
2016,9,16,16,-220 
2016,9,16,17,825 
2016,9,16,18,2353 
2016,9,16,19,3848 
2016,9,16,20,4851 
2016,9,16,21,5181 
2016,9,16,22,4811 
2016,9,16,23,3789 
2016,9,17,0,2330 
2016,9,17,1,881 
2016,9,17,2,-104 
2016,9,17,3,-475 
2016,9,17,4,-284 
2016,9,17,5,526 
2016,9,17,6,1927 
2016,9,17,7,3497 
2016,9,17,8,4676 
2016,9,17,9,5169 
2016,9,17,10,4918 
2016,9,17,11,3961 
2016,9,17,12,2497 
2016,9,17,13,966 
2016,9,17,14,-151 
2016,9,17,15,-655 
2016,9,17,16,-588 
2016,9,17,17,94 
2016,9,17,18,1432 
2016,9,17,19,3075 
2016,9,17,20,4433 
2016,9,17,21,5152 
2016,9,17,22,5160 
2016,9,17,23,4456 
2016,9,18,0,3148 
2016,9,18,1,1578 
2016,9,18,2,254 
2016,9,18,3,-473 
2016,9,18,4,-581 
2016,9,18,5,-114 
2016,9,18,6,995 
2016,9,18,7,2582 
2016,9,18,8,4102 
2016,9,18,9,5054 
2016,9,18,10,5272 
2016,9,18,11,4752 
2016,9,18,12,3570 
2016,9,18,13,2021 
2016,9,18,14,597 
2016,9,18,15,-307 
2016,9,18,16,-600 
2016,9,18,17,-315 
2016,9,18,18,607 
2016,9,18,19,2077 
2016,9,18,20,3618 
2016,9,18,21,4699 
2016,9,18,22,5114 
2016,9,18,23,4837 
2016,9,19,0,3887 
2016,9,19,1,2461 
2016,9,19,2,981 
2016,9,19,3,-100 
2016,9,19,4,-569 
2016,9,19,5,-452 
2016,9,19,6,243 
2016,9,19,7,1527 
2016,9,19,8,3099 
2016,9,19,9,4408 
2016,9,19,10,5098 
2016,9,19,11,5096 
2016,9,19,12,4409 
2016,9,19,13,3162 
2016,9,19,14,1713 
2016,9,19,15,509 
2016,9,19,16,-170 
2016,9,19,17,-280 
2016,9,19,18,170 
2016,9,19,19,1193 
2016,9,19,20,2577 
2016,9,19,21,3840 
2016,9,19,22,4604 
2016,9,19,23,4761 
2016,9,20,0,4289 
2016,9,20,1,3248 
2016,9,20,2,1905 
2016,9,20,3,662 
2016,9,20,4,-155 
2016,9,20,5,-414 
2016,9,20,6,-131 
2016,9,20,7,683 
2016,9,20,8,1950 
2016,9,20,9,3319 
2016,9,20,10,4351 
2016,9,20,11,4831 
2016,9,20,12,4714 
2016,9,20,13,4003 
2016,9,20,14,2869 
2016,9,20,15,1660 
2016,9,20,16,720 
2016,9,20,17,238 
2016,9,20,18,254 
2016,9,20,19,755 
2016,9,20,20,1682 
2016,9,20,21,2791 
2016,9,20,22,3708 
2016,9,20,23,4198 
2016,9,21,0,4188 
2016,9,21,1,3659 
2016,9,21,2,2712 
2016,9,21,3,1612 
2016,9,21,4,650 
2016,9,21,5,56 
2016,9,21,6,-58 
2016,9,21,7,292 
2016,9,21,8,1056 
2016,9,21,9,2114 
2016,9,21,10,3186 
2016,9,21,11,3979 
2016,9,21,12,4351 
2016,9,21,13,4238 
2016,9,21,14,3654 
2016,9,21,15,2775 
2016,9,21,16,1873 
2016,9,21,17,1177 
2016,9,21,18,834 
2016,9,21,19,878 
2016,9,21,20,1271 
2016,9,21,21,1931 
2016,9,21,22,2681 
2016,9,21,23,3288 
2016,9,22,0,3600 
2016,9,22,1,3549 
2016,9,22,2,3120 
2016,9,22,3,2417 
2016,9,22,4,1617 
2016,9,22,5,902 
2016,9,22,6,462 
2016,9,22,7,403 
2016,9,22,8,679 
2016,9,22,9,1222 
2016,9,22,10,1972 
2016,9,22,11,2771 
2016,9,22,12,3422 
2016,9,22,13,3791 
2016,9,22,14,3798 
2016,9,22,15,3459 
2016,9,22,16,2905 
2016,9,22,17,2291 
2016,9,22,18,1770 
2016,9,22,19,1470 
2016,9,22,20,1415 
2016,9,22,21,1561 
2016,9,22,22,1880 
2016,9,22,23,2306 
2016,9,23,0,2708 
2016,9,23,1,2971 
2016,9,23,2,3016 
2016,9,23,3,2815 
2016,9,23,4,2412 
2016,9,23,5,1878 
2016,9,23,6,1332 
2016,9,23,7,957 
2016,9,23,8,830 
2016,9,23,9,888 
2016,9,23,10,1127 
2016,9,23,11,1598 
2016,9,23,12,2226 
2016,9,23,13,2841 
2016,9,23,14,3300 
2016,9,23,15,3515 
2016,9,23,16,3472 
2016,9,23,17,3215 
2016,9,23,18,2800 
2016,9,23,19,2342 
2016,9,23,20,1967 
2016,9,23,21,1702 
2016,9,23,22,1546 
2016,9,23,23,1568 
2016,9,24,0,1791 
2016,9,24,1,2131 
2016,9,24,2,2479 
2016,9,24,3,2730 
2016,9,24,4,2803 
2016,9,24,5,2659 
2016,9,24,6,2297 
2016,9,24,7,1818 
2016,9,24,8,1391 
2016,9,24,9,1073 
2016,9,24,10,849 
2016,9,24,11,830 
2016,9,24,12,1142 
2016,9,24,13,1717 
2016,9,24,14,2388 
2016,9,24,15,3012 
2016,9,24,16,3469 
2016,9,24,17,3682 
2016,9,24,18,3611 
2016,9,24,19,3256 
2016,9,24,20,2728 
2016,9,24,21,2173 
2016,9,24,22,1654 
2016,9,24,23,1254 
2016,9,25,0,1113 
2016,9,25,1,1290 
2016,9,25,2,1715 
2016,9,25,3,2257 
2016,9,25,4,2753 
2016,9,25,5,3053 
2016,9,25,6,3061 
2016,9,25,7,2749 
2016,9,25,8,2209 
2016,9,25,9,1610 
2016,9,25,10,1044 
2016,9,25,11,599 
2016,9,25,12,463 
2016,9,25,13,753 
2016,9,25,14,1382 
2016,9,25,15,2192 
2016,9,25,16,3013 
2016,9,25,17,3666 
2016,9,25,18,4011 
2016,9,25,19,3964 
2016,9,25,20,3514 
2016,9,25,21,2800 
2016,9,25,22,2020 
2016,9,25,23,1308 
2016,9,26,0,802 
2016,9,26,1,666 
2016,9,26,2,954 
2016,9,26,3,1582 
2016,9,26,4,2362 
2016,9,26,5,3055 
2016,9,26,6,3468 
2016,9,26,7,3490 
2016,9,26,8,3085 
2016,9,26,9,2357 
2016,9,26,10,1526 
2016,9,26,11,774 
2016,9,26,12,258 
2016,9,26,13,158 
2016,9,26,14,544 
2016,9,26,15,1323 
2016,9,26,16,2321 
2016,9,26,17,3301 
2016,9,26,18,4024 
2016,9,26,19,4336 
2016,9,26,20,4146 
2016,9,26,21,3467 
2016,9,26,22,2510 
2016,9,26,23,1559 
2016,9,27,0,792 
2016,9,27,1,349 
2016,9,27,2,372 
2016,9,27,3,896 
2016,9,27,4,1784 
2016,9,27,5,2763 
2016,9,27,6,3537 
2016,9,27,7,3919 
2016,9,27,8,3807 
2016,9,27,9,3170 
2016,9,27,10,2183 
2016,9,27,11,1173 
2016,9,27,12,381 
2016,9,27,13,-49 
2016,9,27,14,9 
2016,9,27,15,590 
2016,9,27,16,1585 
2016,9,27,17,2751 
2016,9,27,18,3772 
2016,9,27,19,4403 
2016,9,27,20,4520 
2016,9,27,21,4053 
2016,9,27,22,3076 
2016,9,27,23,1921 
2016,9,28,0,938 
2016,9,28,1,279 
2016,9,28,2,42 
2016,9,28,3,343 
2016,9,28,4,1167 
2016,9,28,5,2287 
2016,9,28,6,3350 
2016,9,28,7,4060 
2016,9,28,8,4268 
2016,9,28,9,3883 
2016,9,28,10,2934 
2016,9,28,11,1731 
2016,9,28,12,685 
2016,9,28,13,10 
2016,9,28,14,-221 
2016,9,28,15,82 
2016,9,28,16,929 
2016,9,28,17,2135 
2016,9,28,18,3358 
2016,9,28,19,4258 
2016,9,28,20,4649 
2016,9,28,21,4452 
2016,9,28,22,3635 
2016,9,28,23,2397 
2016,9,29,0,1189 
2016,9,29,1,342 
2016,9,29,2,-78 
2016,9,29,3,-12 
